date,distance_to_mercury,distance_to_venus,distance_to_earth,distance_to_sun
2025-04-09,0.6171689144967053,0.9610492593067318,1.2831065513885092,0.5343181885670929
2025-04-10,0.6174849727525699,0.9676611855777476,1.2941005976308435,0.5499056850940784
2025-04-11,0.6165461385147801,0.9732906033852731,1.3042510262460667,0.5646678087674216
2025-04-12,0.614420442137787,0.9779791364455619,1.3135948353995481,0.5786433873462687
2025-04-13,0.611171929443915,0.9817648999803822,1.3221657655975776,0.59186672948434
2025-04-14,0.6068615571015208,0.9846829771065749,1.329994707429791,0.6043682870766915
2025-04-15,0.6015479960332932,0.9867658229083266,1.3371100520216401,0.6161751929541511
2025-04-16,0.5952883736547036,0.9880436086479522,1.3435379933999767,0.6273117011942776
2025-04-17,0.5881389806760673,0.9885445164650531,1.3493027901485308,0.6377995507638446
2025-04-18,0.5801559646516741,0.9882949930181999,1.3544269923662828,0.647658267969339
2025-04-19,0.5713960302852986,0.9873199690617817,1.3589316394258273,0.6569054197344588
2025-04-20,0.5619171651193862,0.9856430506969365,1.3628364336607584,0.6655568269226512
2025-04-21,0.5517794084770696,0.9832866870491989,1.3661598945885318,0.6736267449496394
2025-04-22,0.5410456810193786,0.9802723183219241,1.3689194977703238,0.6811280173610283
2025-04-23,0.5297826917052668,0.9766205075372478,1.371131802415871,0.6880722069202557
2025-04-24,0.5180619377624058,0.9723510587601463,1.3728125720837636,0.6944697078280315
2025-04-25,0.5059608108302015,0.9674831241908896,1.3739768920123052,0.7003298419945526
2025-04-26,0.4935638178024609,0.962035302280287,1.3746392836179688,0.7056609418906835
2025-04-27,0.480963915816032,0.9560257282585285,1.374813811318977,0.7104704212793498
2025-04-28,0.4682639476417669,0.9494721592078139,1.374514174004919,0.7147648362241441
2025-04-29,0.4555781401603229,0.9423920548744062,1.3737537729623521,0.7185499372223475
2025-04-30,0.44303359474827103,0.9348026556284863,1.3725457538059147,0.7218307137635231
2025-05-01,0.43077164873021967,0.9267210585940808,1.370903027458953,0.7246114317244444
